source,rule,r1,r2,r3,std_support,std_body,std_confidence,pca_support,pca_body,pca_confidence
inductive_two_hop,"nephewOf(X,Y) ^ daughterOf(Y,Z) -> grandsonOf(X,Z)",nephewOf,daughterOf,grandsonOf,284,284,1.0,284,284,1.0
inductive_two_hop,"sisterOf(X,Y) ^ nephewOf(Y,Z) -> nieceOf(X,Z)",sisterOf,nephewOf,nieceOf,284,284,1.0,284,284,1.0
inductive_two_hop,"brotherOf(X,Y) ^ sonOf(Y,Z) -> sonOf(X,Z)",brotherOf,sonOf,sonOf,273,273,1.0,273,273,1.0
inductive_two_hop,"daughterOf(X,Y) ^ sonOf(Y,Z) -> granddaughterOf(X,Z)",daughterOf,sonOf,granddaughterOf,273,273,1.0,273,273,1.0
inductive_two_hop,"nieceOf(X,Y) ^ daughterOf(Y,Z) -> granddaughterOf(X,Z)",nieceOf,daughterOf,granddaughterOf,272,272,1.0,272,272,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ sisterOf(Y,Z) -> girlCousinOf(X,Z)",girlCousinOf,sisterOf,girlCousinOf,266,266,1.0,266,266,1.0
inductive_two_hop,"sonOf(X,Y) ^ sonOf(Y,Z) -> grandsonOf(X,Z)",sonOf,sonOf,grandsonOf,265,265,1.0,265,265,1.0
inductive_two_hop,"sisterOf(X,Y) ^ girlCousinOf(Y,Z) -> girlCousinOf(X,Z)",sisterOf,girlCousinOf,girlCousinOf,263,263,1.0,263,263,1.0
inductive_two_hop,"sisterOf(X,Y) ^ nieceOf(Y,Z) -> nieceOf(X,Z)",sisterOf,nieceOf,nieceOf,262,262,1.0,262,262,1.0
inductive_two_hop,"granddaughterOf(X,Y) ^ sonOf(Y,Z) -> greatGranddaughterOf(X,Z)",granddaughterOf,sonOf,greatGranddaughterOf,258,258,1.0,258,258,1.0
inductive_two_hop,"fatherOf(X,Y) ^ grandmotherOf(Y,Z) -> greatGrandfatherOf(X,Z)",fatherOf,grandmotherOf,greatGrandfatherOf,256,256,1.0,256,256,1.0
inductive_two_hop,"motherOf(X,Y) ^ grandmotherOf(Y,Z) -> greatGrandmotherOf(X,Z)",motherOf,grandmotherOf,greatGrandmotherOf,256,256,1.0,256,256,1.0
inductive_two_hop,"sisterOf(X,Y) ^ fatherOf(Y,Z) -> auntOf(X,Z)",sisterOf,fatherOf,auntOf,253,253,1.0,253,253,1.0
inductive_two_hop,"grandfatherOf(X,Y) ^ motherOf(Y,Z) -> greatGrandfatherOf(X,Z)",grandfatherOf,motherOf,greatGrandfatherOf,252,252,1.0,252,252,1.0
inductive_two_hop,"grandmotherOf(X,Y) ^ motherOf(Y,Z) -> greatGrandmotherOf(X,Z)",grandmotherOf,motherOf,greatGrandmotherOf,252,252,1.0,252,252,1.0
inductive_two_hop,"nieceOf(X,Y) ^ sonOf(Y,Z) -> granddaughterOf(X,Z)",nieceOf,sonOf,granddaughterOf,250,250,1.0,250,250,1.0
inductive_two_hop,"brotherOf(X,Y) ^ nieceOf(Y,Z) -> nephewOf(X,Z)",brotherOf,nieceOf,nephewOf,249,249,1.0,249,249,1.0
inductive_two_hop,"sisterOf(X,Y) ^ boyCousinOf(Y,Z) -> girlCousinOf(X,Z)",sisterOf,boyCousinOf,girlCousinOf,247,247,1.0,247,247,1.0
inductive_two_hop,"sonOf(X,Y) ^ grandsonOf(Y,Z) -> greatGrandsonOf(X,Z)",sonOf,grandsonOf,greatGrandsonOf,244,244,1.0,244,244,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ brotherOf(Y,Z) -> girlCousinOf(X,Z)",girlCousinOf,brotherOf,girlCousinOf,241,241,1.0,241,241,1.0
inductive_two_hop,"brotherOf(X,Y) ^ nephewOf(Y,Z) -> nephewOf(X,Z)",brotherOf,nephewOf,nephewOf,238,238,1.0,238,238,1.0
inductive_two_hop,"daughterOf(X,Y) ^ daughterOf(Y,Z) -> granddaughterOf(X,Z)",daughterOf,daughterOf,granddaughterOf,234,234,1.0,234,234,1.0
inductive_two_hop,"nephewOf(X,Y) ^ sonOf(Y,Z) -> grandsonOf(X,Z)",nephewOf,sonOf,grandsonOf,234,234,1.0,234,234,1.0
inductive_two_hop,"grandsonOf(X,Y) ^ daughterOf(Y,Z) -> greatGrandsonOf(X,Z)",grandsonOf,daughterOf,greatGrandsonOf,233,233,1.0,233,233,1.0
inductive_two_hop,"sisterOf(X,Y) ^ motherOf(Y,Z) -> auntOf(X,Z)",sisterOf,motherOf,auntOf,232,232,1.0,232,232,1.0
inductive_two_hop,"brotherOf(X,Y) ^ motherOf(Y,Z) -> uncleOf(X,Z)",brotherOf,motherOf,uncleOf,229,229,1.0,229,229,1.0
inductive_two_hop,"grandsonOf(X,Y) ^ sonOf(Y,Z) -> greatGrandsonOf(X,Z)",grandsonOf,sonOf,greatGrandsonOf,229,229,1.0,229,229,1.0
inductive_two_hop,"uncleOf(X,Y) ^ sisterOf(Y,Z) -> uncleOf(X,Z)",uncleOf,sisterOf,uncleOf,226,226,1.0,226,226,1.0
inductive_two_hop,"auntOf(X,Y) ^ uncleOf(Y,Z) -> greatAuntOf(X,Z)",auntOf,uncleOf,greatAuntOf,220,220,1.0,220,220,1.0
inductive_two_hop,"fatherOf(X,Y) ^ greatAuntOf(Y,Z) -> greatGrandfatherOf(X,Z)",fatherOf,greatAuntOf,greatGrandfatherOf,219,219,1.0,219,219,1.0
inductive_two_hop,"motherOf(X,Y) ^ greatAuntOf(Y,Z) -> greatGrandmotherOf(X,Z)",motherOf,greatAuntOf,greatGrandmotherOf,219,219,1.0,219,219,1.0
inductive_two_hop,"nieceOf(X,Y) ^ motherOf(Y,Z) -> girlCousinOf(X,Z)",nieceOf,motherOf,girlCousinOf,215,215,1.0,215,215,1.0
inductive_two_hop,"brotherOf(X,Y) ^ girlCousinOf(Y,Z) -> boyCousinOf(X,Z)",brotherOf,girlCousinOf,boyCousinOf,210,210,1.0,210,210,1.0
inductive_two_hop,"nephewOf(X,Y) ^ motherOf(Y,Z) -> boyCousinOf(X,Z)",nephewOf,motherOf,boyCousinOf,209,209,1.0,209,209,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ sisterOf(Y,Z) -> boyCousinOf(X,Z)",boyCousinOf,sisterOf,boyCousinOf,207,207,1.0,207,207,1.0
inductive_two_hop,"granddaughterOf(X,Y) ^ daughterOf(Y,Z) -> greatGranddaughterOf(X,Z)",granddaughterOf,daughterOf,greatGranddaughterOf,204,204,1.0,204,204,1.0
inductive_two_hop,"daughterOf(X,Y) ^ grandsonOf(Y,Z) -> greatGranddaughterOf(X,Z)",daughterOf,grandsonOf,greatGranddaughterOf,202,202,1.0,202,202,1.0
inductive_two_hop,"uncleOf(X,Y) ^ brotherOf(Y,Z) -> uncleOf(X,Z)",uncleOf,brotherOf,uncleOf,202,202,1.0,202,202,1.0
inductive_two_hop,"sisterOf(X,Y) ^ grandfatherOf(Y,Z) -> greatAuntOf(X,Z)",sisterOf,grandfatherOf,greatAuntOf,200,200,1.0,200,200,1.0
inductive_two_hop,"sonOf(X,Y) ^ brotherOf(Y,Z) -> nephewOf(X,Z)",sonOf,brotherOf,nephewOf,200,200,1.0,200,200,1.0
inductive_two_hop,"daughterOf(X,Y) ^ granddaughterOf(Y,Z) -> greatGranddaughterOf(X,Z)",daughterOf,granddaughterOf,greatGranddaughterOf,198,198,1.0,198,198,1.0
inductive_two_hop,"sonOf(X,Y) ^ daughterOf(Y,Z) -> grandsonOf(X,Z)",sonOf,daughterOf,grandsonOf,194,194,1.0,194,194,1.0
inductive_two_hop,"daughterOf(X,Y) ^ sisterOf(Y,Z) -> nieceOf(X,Z)",daughterOf,sisterOf,nieceOf,184,184,1.0,184,184,1.0
inductive_two_hop,"nieceOf(X,Y) ^ fatherOf(Y,Z) -> girlCousinOf(X,Z)",nieceOf,fatherOf,girlCousinOf,180,180,1.0,180,180,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ brotherOf(Y,Z) -> boyCousinOf(X,Z)",boyCousinOf,brotherOf,boyCousinOf,178,178,1.0,178,178,1.0
inductive_two_hop,"brotherOf(X,Y) ^ fatherOf(Y,Z) -> uncleOf(X,Z)",brotherOf,fatherOf,uncleOf,178,178,1.0,178,178,1.0
inductive_two_hop,"daughterOf(X,Y) ^ auntOf(Y,Z) -> girlCousinOf(X,Z)",daughterOf,auntOf,girlCousinOf,178,178,1.0,178,178,1.0
inductive_two_hop,"brotherOf(X,Y) ^ boyCousinOf(Y,Z) -> boyCousinOf(X,Z)",brotherOf,boyCousinOf,boyCousinOf,172,172,1.0,172,172,1.0
inductive_two_hop,"sonOf(X,Y) ^ granddaughterOf(Y,Z) -> greatGrandsonOf(X,Z)",sonOf,granddaughterOf,greatGrandsonOf,162,162,1.0,162,162,1.0
inductive_two_hop,"fatherOf(X,Y) ^ greatUncleOf(Y,Z) -> greatGrandfatherOf(X,Z)",fatherOf,greatUncleOf,greatGrandfatherOf,161,161,1.0,161,161,1.0
inductive_two_hop,"motherOf(X,Y) ^ greatUncleOf(Y,Z) -> greatGrandmotherOf(X,Z)",motherOf,greatUncleOf,greatGrandmotherOf,161,161,1.0,161,161,1.0
inductive_two_hop,"sonOf(X,Y) ^ sisterOf(Y,Z) -> nephewOf(X,Z)",sonOf,sisterOf,nephewOf,161,161,1.0,161,161,1.0
inductive_two_hop,"auntOf(X,Y) ^ fatherOf(Y,Z) -> greatAuntOf(X,Z)",auntOf,fatherOf,greatAuntOf,157,157,1.0,157,157,1.0
inductive_two_hop,"daughterOf(X,Y) ^ brotherOf(Y,Z) -> nieceOf(X,Z)",daughterOf,brotherOf,nieceOf,156,156,1.0,156,156,1.0
inductive_two_hop,"auntOf(X,Y) ^ auntOf(Y,Z) -> greatAuntOf(X,Z)",auntOf,auntOf,greatAuntOf,148,148,1.0,148,148,1.0
inductive_two_hop,"greatAuntOf(X,Y) ^ brotherOf(Y,Z) -> greatAuntOf(X,Z)",greatAuntOf,brotherOf,greatAuntOf,136,136,1.0,136,136,1.0
inductive_two_hop,"nephewOf(X,Y) ^ fatherOf(Y,Z) -> boyCousinOf(X,Z)",nephewOf,fatherOf,boyCousinOf,136,136,1.0,136,136,1.0
inductive_two_hop,"brotherOf(X,Y) ^ grandfatherOf(Y,Z) -> greatUncleOf(X,Z)",brotherOf,grandfatherOf,greatUncleOf,133,133,1.0,133,133,1.0
inductive_two_hop,"greatAuntOf(X,Y) ^ sisterOf(Y,Z) -> greatAuntOf(X,Z)",greatAuntOf,sisterOf,greatAuntOf,133,133,1.0,133,133,1.0
inductive_two_hop,"sonOf(X,Y) ^ auntOf(Y,Z) -> boyCousinOf(X,Z)",sonOf,auntOf,boyCousinOf,131,131,1.0,131,131,1.0
inductive_two_hop,"auntOf(X,Y) ^ motherOf(Y,Z) -> greatAuntOf(X,Z)",auntOf,motherOf,greatAuntOf,121,121,1.0,121,121,1.0
inductive_two_hop,"sonOf(X,Y) ^ uncleOf(Y,Z) -> boyCousinOf(X,Z)",sonOf,uncleOf,boyCousinOf,116,116,1.0,116,116,1.0
inductive_two_hop,"uncleOf(X,Y) ^ auntOf(Y,Z) -> greatUncleOf(X,Z)",uncleOf,auntOf,greatUncleOf,115,115,1.0,115,115,1.0
inductive_two_hop,"grandsonOf(X,Y) ^ auntOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",grandsonOf,auntOf,boyFirstCousinOnceRemovedOf,114,114,1.0,114,114,1.0
inductive_two_hop,"sisterOf(X,Y) ^ grandmotherOf(Y,Z) -> greatAuntOf(X,Z)",sisterOf,grandmotherOf,greatAuntOf,112,112,1.0,112,112,1.0
inductive_two_hop,"uncleOf(X,Y) ^ motherOf(Y,Z) -> greatUncleOf(X,Z)",uncleOf,motherOf,greatUncleOf,112,112,1.0,112,112,1.0
inductive_two_hop,"nephewOf(X,Y) ^ girlCousinOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",nephewOf,girlCousinOf,boyFirstCousinOnceRemovedOf,109,109,1.0,109,109,1.0
inductive_two_hop,"greatUncleOf(X,Y) ^ brotherOf(Y,Z) -> greatUncleOf(X,Z)",greatUncleOf,brotherOf,greatUncleOf,108,108,1.0,108,108,1.0
inductive_two_hop,"uncleOf(X,Y) ^ uncleOf(Y,Z) -> greatUncleOf(X,Z)",uncleOf,uncleOf,greatUncleOf,106,106,1.0,106,106,1.0
inductive_two_hop,"sisterOf(X,Y) ^ secondUncleOf(Y,Z) -> secondAuntOf(X,Z)",sisterOf,secondUncleOf,secondAuntOf,105,105,1.0,105,105,1.0
inductive_two_hop,"brotherOf(X,Y) ^ grandmotherOf(Y,Z) -> greatUncleOf(X,Z)",brotherOf,grandmotherOf,greatUncleOf,104,104,1.0,104,104,1.0
inductive_two_hop,"greatUncleOf(X,Y) ^ sisterOf(Y,Z) -> greatUncleOf(X,Z)",greatUncleOf,sisterOf,greatUncleOf,103,103,1.0,103,103,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ uncleOf(Y,Z) -> secondAuntOf(X,Z)",girlCousinOf,uncleOf,secondAuntOf,102,102,1.0,102,102,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ auntOf(Y,Z) -> secondAuntOf(X,Z)",girlCousinOf,auntOf,secondAuntOf,101,101,1.0,101,101,1.0
inductive_two_hop,"uncleOf(X,Y) ^ fatherOf(Y,Z) -> greatUncleOf(X,Z)",uncleOf,fatherOf,greatUncleOf,101,101,1.0,101,101,1.0
inductive_two_hop,"nephewOf(X,Y) ^ boyCousinOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",nephewOf,boyCousinOf,boyFirstCousinOnceRemovedOf,99,99,1.0,99,99,1.0
inductive_two_hop,"granddaughterOf(X,Y) ^ uncleOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",granddaughterOf,uncleOf,girlFirstCousinOnceRemovedOf,98,98,1.0,98,98,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ sisterOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boyFirstCousinOnceRemovedOf,sisterOf,boyFirstCousinOnceRemovedOf,93,93,1.0,93,93,1.0
inductive_two_hop,"brotherOf(X,Y) ^ secondAuntOf(Y,Z) -> secondUncleOf(X,Z)",brotherOf,secondAuntOf,secondUncleOf,90,90,1.0,90,90,1.0
inductive_two_hop,"daughterOf(X,Y) ^ uncleOf(Y,Z) -> girlCousinOf(X,Z)",daughterOf,uncleOf,girlCousinOf,90,90,1.0,90,90,1.0
inductive_two_hop,"nieceOf(X,Y) ^ boyCousinOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",nieceOf,boyCousinOf,girlFirstCousinOnceRemovedOf,90,90,1.0,90,90,1.0
inductive_two_hop,"nieceOf(X,Y) ^ grandmotherOf(Y,Z) -> secondAuntOf(X,Z)",nieceOf,grandmotherOf,secondAuntOf,89,89,1.0,89,89,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ uncleOf(Y,Z) -> secondUncleOf(X,Z)",boyCousinOf,uncleOf,secondUncleOf,87,87,1.0,87,87,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ fatherOf(Y,Z) -> secondAuntOf(X,Z)",girlCousinOf,fatherOf,secondAuntOf,87,87,1.0,87,87,1.0
inductive_two_hop,"nieceOf(X,Y) ^ grandfatherOf(Y,Z) -> secondAuntOf(X,Z)",nieceOf,grandfatherOf,secondAuntOf,86,86,1.0,86,86,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ brotherOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlFirstCousinOnceRemovedOf,brotherOf,girlFirstCousinOnceRemovedOf,84,84,1.0,84,84,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ brotherOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boyFirstCousinOnceRemovedOf,brotherOf,boyFirstCousinOnceRemovedOf,82,82,1.0,82,82,1.0
inductive_two_hop,"nephewOf(X,Y) ^ grandmotherOf(Y,Z) -> secondUncleOf(X,Z)",nephewOf,grandmotherOf,secondUncleOf,80,80,1.0,80,80,1.0
inductive_two_hop,"sisterOf(X,Y) ^ secondAuntOf(Y,Z) -> secondAuntOf(X,Z)",sisterOf,secondAuntOf,secondAuntOf,80,80,1.0,80,80,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ motherOf(Y,Z) -> secondAuntOf(X,Z)",girlCousinOf,motherOf,secondAuntOf,79,79,1.0,79,79,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ auntOf(Y,Z) -> secondUncleOf(X,Z)",boyCousinOf,auntOf,secondUncleOf,78,78,1.0,78,78,1.0
inductive_two_hop,"nephewOf(X,Y) ^ grandfatherOf(Y,Z) -> secondUncleOf(X,Z)",nephewOf,grandfatherOf,secondUncleOf,78,78,1.0,78,78,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ sisterOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlFirstCousinOnceRemovedOf,sisterOf,girlFirstCousinOnceRemovedOf,77,77,1.0,77,77,1.0
inductive_two_hop,"greatUncleOf(X,Y) ^ boyCousinOf(Y,Z) -> greatUncleOf(X,Z)",greatUncleOf,boyCousinOf,greatUncleOf,73,73,1.0,73,73,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ fatherOf(Y,Z) -> secondUncleOf(X,Z)",boyCousinOf,fatherOf,secondUncleOf,71,71,1.0,71,71,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ motherOf(Y,Z) -> secondUncleOf(X,Z)",boyCousinOf,motherOf,secondUncleOf,71,71,1.0,71,71,1.0
inductive_two_hop,"nieceOf(X,Y) ^ girlCousinOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",nieceOf,girlCousinOf,girlFirstCousinOnceRemovedOf,70,70,1.0,70,70,1.0
inductive_two_hop,"daughterOf(X,Y) ^ greatAuntOf(Y,Z) -> secondAuntOf(X,Z)",daughterOf,greatAuntOf,secondAuntOf,66,66,1.0,66,66,1.0
inductive_two_hop,"grandsonOf(X,Y) ^ uncleOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",grandsonOf,uncleOf,boyFirstCousinOnceRemovedOf,66,66,1.0,66,66,1.0
inductive_two_hop,"daughterOf(X,Y) ^ boyCousinOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",daughterOf,boyCousinOf,girlFirstCousinOnceRemovedOf,65,65,1.0,65,65,1.0
inductive_two_hop,"brotherOf(X,Y) ^ boyFirstCousinOnceRemovedOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",brotherOf,boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,64,64,1.0,64,64,1.0
inductive_two_hop,"brotherOf(X,Y) ^ secondUncleOf(Y,Z) -> secondUncleOf(X,Z)",brotherOf,secondUncleOf,secondUncleOf,61,61,1.0,61,61,1.0
inductive_two_hop,"secondAuntOf(X,Y) ^ brotherOf(Y,Z) -> secondAuntOf(X,Z)",secondAuntOf,brotherOf,secondAuntOf,59,59,1.0,59,59,1.0
inductive_two_hop,"granddaughterOf(X,Y) ^ auntOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",granddaughterOf,auntOf,girlFirstCousinOnceRemovedOf,55,55,1.0,55,55,1.0
inductive_two_hop,"sonOf(X,Y) ^ boyCousinOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",sonOf,boyCousinOf,boyFirstCousinOnceRemovedOf,55,55,1.0,55,55,1.0
inductive_two_hop,"granddaughterOf(X,Y) ^ greatUncleOf(Y,Z) -> girlSecondCousinOf(X,Z)",granddaughterOf,greatUncleOf,girlSecondCousinOf,53,53,1.0,53,53,1.0
inductive_two_hop,"secondAuntOf(X,Y) ^ boyCousinOf(Y,Z) -> secondAuntOf(X,Z)",secondAuntOf,boyCousinOf,secondAuntOf,53,53,1.0,53,53,1.0
inductive_two_hop,"sonOf(X,Y) ^ greatAuntOf(Y,Z) -> secondUncleOf(X,Z)",sonOf,greatAuntOf,secondUncleOf,53,53,1.0,53,53,1.0
inductive_two_hop,"sisterOf(X,Y) ^ girlFirstCousinOnceRemovedOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",sisterOf,girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,49,49,1.0,49,49,1.0
inductive_two_hop,"daughterOf(X,Y) ^ girlCousinOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",daughterOf,girlCousinOf,girlFirstCousinOnceRemovedOf,48,48,1.0,48,48,1.0
inductive_two_hop,"secondUncleOf(X,Y) ^ sisterOf(Y,Z) -> secondUncleOf(X,Z)",secondUncleOf,sisterOf,secondUncleOf,48,48,1.0,48,48,1.0
inductive_two_hop,"secondUncleOf(X,Y) ^ brotherOf(Y,Z) -> secondUncleOf(X,Z)",secondUncleOf,brotherOf,secondUncleOf,47,47,1.0,47,47,1.0
inductive_two_hop,"girlSecondCousinOf(X,Y) ^ nephewOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlSecondCousinOf,nephewOf,girlFirstCousinOnceRemovedOf,46,46,1.0,46,46,1.0
inductive_two_hop,"grandsonOf(X,Y) ^ greatAuntOf(Y,Z) -> boySecondCousinOf(X,Z)",grandsonOf,greatAuntOf,boySecondCousinOf,46,46,1.0,46,46,1.0
inductive_two_hop,"secondAuntOf(X,Y) ^ girlCousinOf(Y,Z) -> secondAuntOf(X,Z)",secondAuntOf,girlCousinOf,secondAuntOf,45,45,1.0,45,45,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ boyFirstCousinOnceRemovedOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boyCousinOf,boyFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,44,44,1.0,44,44,1.0
inductive_two_hop,"nephewOf(X,Y) ^ secondAuntOf(Y,Z) -> boySecondCousinOf(X,Z)",nephewOf,secondAuntOf,boySecondCousinOf,43,43,1.0,43,43,1.0
inductive_two_hop,"auntOf(X,Y) ^ boySecondCousinOf(Y,Z) -> secondAuntOf(X,Z)",auntOf,boySecondCousinOf,secondAuntOf,42,42,1.0,42,42,1.0
inductive_two_hop,"secondAuntOf(X,Y) ^ sisterOf(Y,Z) -> secondAuntOf(X,Z)",secondAuntOf,sisterOf,secondAuntOf,42,42,1.0,42,42,1.0
inductive_two_hop,"sisterOf(X,Y) ^ boyFirstCousinOnceRemovedOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",sisterOf,boyFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,42,42,1.0,42,42,1.0
inductive_two_hop,"brotherOf(X,Y) ^ girlFirstCousinOnceRemovedOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",brotherOf,girlFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,41,41,1.0,41,41,1.0
inductive_two_hop,"uncleOf(X,Y) ^ boySecondCousinOf(Y,Z) -> secondUncleOf(X,Z)",uncleOf,boySecondCousinOf,secondUncleOf,41,41,1.0,41,41,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ auntOf(Y,Z) -> boySecondCousinOf(X,Z)",boyFirstCousinOnceRemovedOf,auntOf,boySecondCousinOf,40,40,1.0,40,40,1.0
inductive_two_hop,"nieceOf(X,Y) ^ secondUncleOf(Y,Z) -> girlSecondCousinOf(X,Z)",nieceOf,secondUncleOf,girlSecondCousinOf,40,40,1.0,40,40,1.0
inductive_two_hop,"sonOf(X,Y) ^ greatUncleOf(Y,Z) -> secondUncleOf(X,Z)",sonOf,greatUncleOf,secondUncleOf,40,40,1.0,40,40,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ boyFirstCousinOnceRemovedOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlCousinOf,boyFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,39,39,1.0,39,39,1.0
inductive_two_hop,"girlCousinOf(X,Y) ^ girlFirstCousinOnceRemovedOf(Y,Z) -> girlFirstCousinOnceRemovedOf(X,Z)",girlCousinOf,girlFirstCousinOnceRemovedOf,girlFirstCousinOnceRemovedOf,39,39,1.0,39,39,1.0
inductive_two_hop,"boySecondCousinOf(X,Y) ^ nieceOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boySecondCousinOf,nieceOf,boyFirstCousinOnceRemovedOf,38,38,1.0,38,38,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ fatherOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlFirstCousinOnceRemovedOf,fatherOf,girlSecondCousinOf,38,38,1.0,38,38,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ uncleOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlFirstCousinOnceRemovedOf,uncleOf,girlSecondCousinOf,38,38,1.0,38,38,1.0
inductive_two_hop,"uncleOf(X,Y) ^ girlSecondCousinOf(Y,Z) -> secondUncleOf(X,Z)",uncleOf,girlSecondCousinOf,secondUncleOf,38,38,1.0,38,38,1.0
inductive_two_hop,"boySecondCousinOf(X,Y) ^ nephewOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boySecondCousinOf,nephewOf,boyFirstCousinOnceRemovedOf,37,37,1.0,37,37,1.0
inductive_two_hop,"daughterOf(X,Y) ^ greatUncleOf(Y,Z) -> secondAuntOf(X,Z)",daughterOf,greatUncleOf,secondAuntOf,37,37,1.0,37,37,1.0
inductive_two_hop,"boyCousinOf(X,Y) ^ girlFirstCousinOnceRemovedOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",boyCousinOf,girlFirstCousinOnceRemovedOf,boyFirstCousinOnceRemovedOf,36,36,1.0,36,36,1.0
inductive_two_hop,"sonOf(X,Y) ^ girlCousinOf(Y,Z) -> boyFirstCousinOnceRemovedOf(X,Z)",sonOf,girlCousinOf,boyFirstCousinOnceRemovedOf,35,35,1.0,35,35,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ uncleOf(Y,Z) -> boySecondCousinOf(X,Z)",boyFirstCousinOnceRemovedOf,uncleOf,boySecondCousinOf,34,34,1.0,34,34,1.0
inductive_two_hop,"nephewOf(X,Y) ^ secondUncleOf(Y,Z) -> boySecondCousinOf(X,Z)",nephewOf,secondUncleOf,boySecondCousinOf,32,32,1.0,32,32,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ motherOf(Y,Z) -> boySecondCousinOf(X,Z)",boyFirstCousinOnceRemovedOf,motherOf,boySecondCousinOf,31,31,1.0,31,31,1.0
inductive_two_hop,"sonOf(X,Y) ^ secondUncleOf(Y,Z) -> boySecondCousinOf(X,Z)",sonOf,secondUncleOf,boySecondCousinOf,31,31,1.0,31,31,1.0
inductive_two_hop,"boyFirstCousinOnceRemovedOf(X,Y) ^ fatherOf(Y,Z) -> boySecondCousinOf(X,Z)",boyFirstCousinOnceRemovedOf,fatherOf,boySecondCousinOf,30,30,1.0,30,30,1.0
inductive_two_hop,"girlFirstCousinOnceRemovedOf(X,Y) ^ auntOf(Y,Z) -> girlSecondCousinOf(X,Z)",girlFirstCousinOnceRemovedOf,auntOf,girlSecondCousinOf,30,30,1.0,30,30,1.0
inductive_two_hop,"secondUncleOf(X,Y) ^ boyCousinOf(Y,Z) -> secondUncleOf(X,Z)",secondUncleOf,boyCousinOf,secondUncleOf,30,30,1.0,30,30,1.0
